label,shape_type,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_51,a_52,a_53,a_54,a_55,a_56,a_57,a_58,a_59,a_60,a_61,a_62,a_63,a_64,a_65,a_66,a_67,a_68,a_69,a_70,a_71,a_72,a_73,a_74,a_75,a_76,a_77,a_78,a_79,a_80,a_81,a_82,a_83,a_84,a_85,a_86,a_87,a_88,a_89,a_90,a_91,a_92,a_93,a_94,a_95,a_96,a_97,a_98,a_99,a_100
1,lorentzian,0.104990,0.013198,-0.106051,0.044493,-0.027468,0.076395,-0.042612,-0.074289,0.098197,0.070743,0.047239,-0.003771,-0.059488,0.113904,-0.042752,0.015469,0.059399,0.049674,-0.024487,0.043976,-0.073805,0.060529,-0.035439,0.024725,0.037227,-0.028251,0.028755,0.070342,0.018787,0.082214,-0.005840,0.014693,0.040742,0.187571,0.074802,0.127170,0.143065,0.151254,0.154990,0.135338,0.170746,0.170502,0.145396,0.276999,0.268337,0.287899,0.379336,0.474300,0.609177,0.793761,0.912280,1.025479,1.107330,1.014337,0.884559,0.769168,0.718291,0.565410,0.336915,0.272106,0.338716,0.335236,0.302484,0.273543,0.121879,0.219815,0.047075,0.091177,0.134626,0.106589,0.096113,0.021983,0.083473,0.031030,-0.019987,0.104784,0.021382,0.066648,0.034187,0.029689,0.061901,0.055887,0.075450,-0.061228,-0.117888,0.036211,0.039623,0.051096,0.065302,0.000149,-0.002044,0.051971,-0.087783,0.128156,-0.034178,-0.039169,0.111251,0.078566,0.052331,0.117789,0.114995
1,lorentzian,0.016184,0.007340,-0.042041,-0.100312,0.010866,-0.011872,-0.015295,0.069325,-0.089490,0.048270,0.182565,-0.022085,0.101191,0.030714,0.143984,0.124640,-0.124529,0.142582,0.044185,0.006048,0.055112,0.117588,0.037476,0.029321,0.115437,0.083068,0.191304,0.097220,0.121546,0.251566,0.042935,0.396116,0.304252,0.169065,0.244896,0.301506,0.426853,0.523462,0.710981,0.722941,0.930137,0.964306,0.977058,1.207136,1.169061,1.124186,0.881919,0.861214,0.738458,0.652851,0.549692,0.513709,0.452968,0.355927,0.273729,0.290466,0.129871,0.053748,0.229193,-0.017614,0.190775,0.067736,0.183191,0.060053,0.106532,0.012234,0.213313,-0.087974,0.208603,0.057190,-0.067944,-0.000961,-0.063065,-0.041837,-0.068226,0.082736,0.023300,0.050470,0.016371,-0.013208,0.043952,0.086510,0.057192,0.046168,0.060294,-0.020964,0.191678,0.057315,0.060393,0.056311,0.007501,0.087755,-0.120567,0.092806,0.021590,0.070540,0.040947,-0.048412,-0.063137,-0.157469,0.032178
1,lorentzian,0.118065,-0.141573,0.033873,-0.009680,0.088591,0.065841,-0.029612,0.015715,0.164609,-0.001388,0.116218,0.102662,-0.075517,0.067125,0.030872,-0.146083,-0.143299,-0.041144,-0.037516,0.153167,0.021480,0.073869,0.116432,0.007166,0.019583,-0.027870,0.072381,0.099302,0.060298,0.257605,0.139676,-0.006899,0.152978,0.168119,0.137654,0.200695,0.134907,0.099072,0.287799,0.192087,0.320302,0.427453,0.492114,0.466584,0.689948,0.867473,0.877575,1.090441,1.225835,1.256380,1.318427,1.188303,0.986954,0.846200,0.886813,0.613649,0.483917,0.614921,0.380540,0.218221,0.298397,0.199106,0.205675,0.284485,0.177570,0.111927,0.114713,0.016021,0.133202,0.131649,0.134039,0.007496,0.072415,-0.028073,0.032818,0.159554,0.225810,0.141387,-0.013606,0.195219,-0.034528,0.077261,0.108876,0.014347,0.040097,0.122517,0.086142,0.059381,0.084825,0.050489,0.002780,0.107548,0.065597,0.078908,-0.014357,-0.241536,-0.059618,0.020302,0.110298,0.034286,0.076648
1,lorentzian,-0.012143,0.042941,0.040439,0.059111,0.024281,0.178513,0.037164,-0.062180,0.006170,0.003698,-0.107843,-0.038978,-0.018945,0.166668,0.252401,-0.104976,0.189371,-0.111070,0.007206,-0.151410,0.067493,-0.088141,0.017949,-0.162402,-0.036614,-0.120975,0.152914,0.034786,-0.197730,0.110871,0.122433,0.125256,0.037378,0.047898,0.041316,-0.022860,0.102071,0.085649,0.217689,0.222980,0.204342,0.277160,0.160370,0.281255,0.240531,0.286888,0.268362,0.475762,0.590807,0.719406,0.929005,0.946131,0.983018,0.963273,0.971947,0.718372,0.711451,0.451825,0.331244,0.259264,0.278277,0.283259,0.134752,-0.028939,0.034613,0.146227,0.035254,0.133280,-0.087564,0.008348,0.139120,-0.126317,0.001925,-0.035070,0.055525,0.022835,-0.051609,0.180777,0.096180,-0.091923,0.017192,0.127006,-0.048058,-0.019768,-0.121234,0.003423,-0.002282,-0.176381,-0.013331,-0.034701,0.044925,-0.076869,0.120677,-0.052574,0.075655,-0.098313,-0.005999,-0.133490,0.132060,0.065528,-0.041674
0,gaussian,-0.017483,0.003775,0.019245,0.019514,-0.010091,0.002022,-0.008247,-0.033112,0.001568,0.015359,0.022379,0.013128,-0.009196,-0.004837,-0.015141,0.006881,-0.019490,0.009285,0.024755,0.020838,0.003766,0.030758,0.006215,-0.003260,0.006423,-0.002869,-0.001732,0.017108,0.012496,-0.001642,0.021968,0.027218,-0.023927,0.000868,-0.015775,-0.000119,0.009806,0.010431,-0.010724,-0.007864,-0.004652,0.024821,0.030317,0.008104,0.089616,0.190526,0.406405,0.743396,1.274967,1.895118,2.442956,2.794652,2.800029,2.439164,1.874677,1.286240,0.764227,0.355556,0.161290,0.065100,0.030219,0.021679,0.007042,-0.014244,-0.000675,0.024582,0.002685,-0.021241,0.014207,0.008158,0.025412,0.005166,0.010941,-0.000888,-0.013857,-0.007071,0.001597,-0.016432,0.005431,0.016848,-0.011611,0.007279,-0.006009,-0.002952,0.029041,-0.010568,-0.020080,0.002690,0.002933,0.005352,-0.032832,0.029754,-0.001991,0.022683,-0.009944,0.003843,0.007486,0.022665,-0.009363,0.003161,-0.011019
1,lorentzian,0.009342,0.030077,0.047684,0.057315,-0.108620,-0.130367,0.070522,0.118460,0.062483,0.082986,0.141857,0.125867,0.101168,0.183475,0.125308,0.055355,0.040303,0.120703,0.049747,0.006419,0.009161,0.137823,0.210899,0.222068,-0.003875,0.001116,0.004459,0.103109,-0.028132,0.163744,0.024594,0.074760,0.029534,0.312983,0.051313,0.153875,0.161421,0.124539,0.236211,0.403399,0.297326,0.491208,0.401997,0.490183,0.554168,0.838780,0.848261,0.868857,1.245178,1.256007,1.265737,1.127245,1.265500,1.028384,0.683009,0.863287,0.868782,0.546883,0.541157,0.415875,0.390923,0.351452,0.165416,0.277175,0.295122,0.232877,-0.075126,0.045497,0.012935,0.134037,0.004443,0.047195,-0.108266,-0.021557,0.025221,-0.041222,-0.048731,0.037398,0.097835,-0.054282,-0.079165,0.092195,0.071838,-0.008706,-0.037378,0.053304,-0.076884,0.209520,-0.022171,0.013582,0.061378,0.071378,-0.035731,0.006110,0.101768,0.033048,-0.145209,-0.131396,0.013876,0.040236,-0.040210
0,gaussian,-0.003398,0.044178,-0.017031,0.011112,0.013316,0.017611,0.004692,-0.001341,-0.003216,-0.015182,-0.002829,-0.006186,0.014820,-0.001676,0.009197,-0.031753,-0.006604,-0.000560,-0.002283,0.005416,0.032982,0.025653,-0.008278,0.015571,0.005153,0.009243,0.028569,0.002920,0.013000,-0.014589,-0.010828,0.023963,0.020586,-0.008839,0.006300,-0.017574,-0.003840,0.007664,0.001890,0.001015,-0.011543,0.008261,0.015243,0.062435,0.175413,0.425187,0.941645,1.651268,2.377862,2.848438,2.844861,2.273214,1.566347,0.892502,0.419226,0.148431,0.044317,0.020850,-0.003676,0.006646,0.011588,0.013585,0.024451,-0.005224,0.001575,-0.001523,-0.018084,0.001834,0.005387,0.005064,-0.023550,-0.001926,-0.012157,-0.008525,0.019204,0.003690,0.007596,0.028929,0.003902,0.033442,-0.032424,-0.005555,-0.021263,0.014570,0.017084,-0.006839,0.026507,-0.023666,-0.006597,-0.005348,-0.022555,-0.013141,-0.030823,0.005776,0.004690,-0.005823,0.005238,0.027415,0.033355,0.020437,0.012542
1,lorentzian,0.082629,0.175939,-0.214252,0.039282,0.033248,0.171502,-0.041700,0.000963,0.050145,0.116587,-0.086034,0.089024,0.216274,-0.090121,0.225001,-0.035147,0.054098,-0.088954,0.007446,0.098307,0.168352,-0.056110,0.203243,0.028948,0.137215,0.078497,0.082963,0.191073,0.112088,0.106798,0.099226,0.142670,0.274055,0.314896,0.332897,0.259643,0.463057,0.619077,0.577669,0.885771,1.112384,1.238141,1.386760,1.377489,1.394407,1.203401,0.983764,0.736183,0.597683,0.465830,0.544450,0.382271,0.477821,0.277024,0.218982,0.019333,0.234503,0.177134,0.015641,0.133218,0.092315,0.102371,-0.003248,0.043236,0.173889,0.039464,0.055294,0.006905,0.008506,-0.050260,-0.043684,0.123676,0.024136,0.130519,-0.179950,0.006410,-0.006092,0.114024,-0.089179,0.083684,0.030362,0.216424,0.088602,-0.023442,-0.015453,0.118249,0.033145,0.091688,-0.072460,-0.167643,-0.044594,-0.127031,0.032717,0.108731,-0.088711,0.072202,0.104934,-0.009738,-0.073618,-0.039378,0.009558
0,gaussian,-0.032879,-0.019189,0.001395,-0.024038,0.011115,0.013019,-0.026112,-0.029741,0.010350,-0.012026,0.012028,0.003293,-0.020535,-0.014548,-0.016038,-0.009394,-0.006640,-0.006412,-0.013861,0.044529,-0.027755,-0.004113,-0.001675,0.020503,0.011087,-0.015882,-0.002178,0.023808,-0.007208,-0.029002,-0.002418,-0.025935,-0.010604,-0.008407,-0.009594,-0.008000,0.002578,0.009464,0.010825,0.006591,0.011449,0.020889,0.008493,0.027845,0.056300,0.170798,0.469061,1.062026,1.827592,2.586271,2.965369,2.777218,2.128815,1.315839,0.632381,0.229563,0.069101,0.032398,-0.022385,0.029179,0.009791,0.014873,-0.001665,-0.008419,-0.031864,-0.004126,-0.006050,-0.004853,0.011386,-0.017338,0.001546,0.000273,-0.012147,-0.026393,0.012403,0.016400,-0.013657,-0.016935,-0.011538,-0.007032,0.010088,0.000909,-0.015981,0.000349,0.001218,0.038109,0.020152,-0.027515,0.001701,0.001963,-0.012226,-0.012484,0.027762,0.024133,-0.023503,0.023346,0.005824,-0.000533,-0.003299,-0.008477,0.026141
1,lorentzian,0.159532,0.056163,0.104207,0.028970,0.106366,0.126272,-0.013595,-0.026992,0.044986,0.039351,0.044549,0.068329,0.052784,0.016241,-0.029035,0.125121,-0.008512,-0.042910,0.118083,0.019197,0.072647,0.203810,0.082104,0.207002,0.109067,0.104340,0.135123,0.059241,0.143250,0.199319,0.193928,0.123055,0.109807,0.308802,0.337172,0.458806,0.400731,0.421785,0.461548,0.804049,0.818253,0.963581,1.275245,1.120440,1.174936,1.352568,1.136375,1.055441,0.867655,0.884670,0.659225,0.580386,0.443405,0.402819,0.354893,0.303307,0.254051,0.178271,0.153181,0.220079,0.193549,0.233328,0.203434,0.207136,0.045904,0.005180,0.152051,-0.070351,0.029394,0.051614,-0.072872,0.100084,0.065124,0.014925,0.056456,-0.056682,0.102129,0.089498,-0.036789,-0.100137,0.020519,-0.011144,0.011532,-0.019229,-0.088546,0.057158,0.159623,-0.094107,0.046312,0.074103,0.066475,0.211947,-0.014367,0.054394,0.105635,-0.035139,0.037920,0.061185,0.017293,0.056946,0.064871
0,gaussian,0.015683,-0.012024,-0.006828,-0.008386,0.003845,0.017244,-0.032753,0.015057,0.007183,0.003169,0.032759,0.012106,0.012972,0.015901,-0.002005,-0.000621,-0.002050,-0.006768,-0.000541,-0.007009,-0.003203,-0.000948,-0.010377,-0.006523,-0.002552,-0.011120,0.017811,0.003823,0.002157,-0.002961,-0.013526,0.015558,-0.013464,0.007488,-0.010894,0.010102,0.012942,0.005057,0.001089,-0.005372,0.001877,-0.020150,-0.012128,0.035659,0.105080,0.283805,0.609764,1.131559,1.748875,2.282179,2.520703,2.340398,1.846440,1.219963,0.699955,0.313694,0.125008,0.059789,0.010704,0.000298,-0.001499,0.017826,0.007132,-0.010779,-0.005263,0.014560,0.003029,0.014381,0.017780,-0.008981,0.013795,0.024620,-0.020036,0.005385,-0.004400,-0.003337,-0.005007,0.023772,-0.003605,0.010387,0.006182,0.004249,-0.000340,-0.017934,0.004873,0.004809,-0.015611,0.004613,-0.019083,-0.002875,0.011555,0.018321,-0.010157,-0.013461,-0.013719,0.019934,0.004641,-0.014433,0.009271,0.000603,-0.001048
0,gaussian,0.002077,0.027924,0.011729,-0.015386,0.002116,-0.020725,-0.016948,-0.016433,0.009634,0.015212,0.011065,-0.002724,-0.007415,-0.007542,-0.004482,-0.020709,0.018927,-0.010312,-0.005855,0.010654,0.000485,0.021320,-0.013272,-0.005547,-0.005842,0.000457,0.016162,0.005771,0.006892,-0.015080,0.020903,-0.015138,-0.009204,-0.012436,-0.004782,-0.002846,0.013002,0.000856,-0.016587,-0.004747,-0.017439,0.012239,0.008941,0.027687,0.072432,0.216750,0.541824,1.117510,1.836911,2.533350,2.810064,2.579775,1.907191,1.165485,0.586347,0.255545,0.071402,0.019123,-0.006891,0.002018,-0.018609,0.019480,0.022158,0.007382,0.004410,-0.000846,0.009933,-0.004167,-0.000788,-0.008250,-0.005724,0.011565,0.007630,0.020135,0.009336,-0.009072,0.023908,-0.012274,-0.017166,-0.012143,-0.007396,-0.010344,-0.004708,0.016303,-0.017143,-0.006882,0.024501,-0.018990,-0.011202,0.003075,-0.001155,0.002082,-0.015906,0.003170,-0.015004,-0.015544,0.002794,-0.008858,-0.014905,0.013146,-0.015538
1,lorentzian,-0.108250,-0.068562,0.133898,0.013021,0.059960,0.099273,0.079029,0.061829,-0.185058,-0.188804,-0.023982,0.115677,0.141996,-0.060234,-0.022394,0.035387,0.298238,-0.079992,-0.136027,0.018260,0.094032,-0.066579,0.148651,0.230575,-0.080927,0.146504,0.174925,-0.030198,0.145286,0.112852,0.188834,0.120232,-0.041685,-0.008960,0.154995,0.002689,0.041782,0.012324,0.205916,0.159338,0.174788,0.078410,0.223391,0.211953,0.313668,0.409353,0.231530,0.438761,0.711212,0.767238,0.907583,0.997386,1.175330,1.041740,1.156886,1.025186,0.972988,0.725487,0.449047,0.446379,0.255081,0.307016,0.288491,0.206433,0.282414,0.109137,0.045545,-0.076708,0.025608,0.019190,0.178445,0.121033,0.249045,0.144718,0.167121,0.001744,0.126923,0.139236,0.057087,0.151112,0.027378,0.148532,0.201369,0.072748,0.128650,0.144758,-0.030088,-0.044516,-0.012678,-0.037299,0.082042,0.010676,-0.056234,0.120020,0.014871,-0.061882,-0.097848,0.005287,-0.095434,0.006826,0.111139
1,lorentzian,-0.032546,0.014455,0.056190,-0.036888,-0.051612,0.022642,0.149061,-0.020681,-0.008576,0.174835,-0.027208,0.034949,0.089261,0.014388,0.041488,-0.034764,0.053911,0.010310,-0.053712,0.077422,-0.091644,0.025617,-0.009846,0.127058,0.051198,0.086251,0.174077,-0.043835,0.040901,0.085624,-0.042138,0.221603,0.047713,0.061439,0.063711,0.117273,0.216260,0.132025,0.064964,0.158288,0.274256,0.213406,0.229606,0.403432,0.616334,0.535246,0.842925,0.842702,0.889008,0.953861,1.171653,0.964043,0.892514,0.750712,0.639720,0.519791,0.317131,0.379966,0.258112,0.171177,0.382686,0.196660,0.087642,0.055812,0.107642,0.123188,0.083522,0.232375,0.090273,0.249086,0.044575,-0.029260,0.192940,-0.017082,0.104257,0.091537,-0.051584,0.122083,-0.008968,-0.017707,-0.014318,-0.033089,-0.003531,0.045266,0.045317,-0.107744,-0.093102,0.072611,0.121966,0.082728,0.013586,0.039759,-0.100308,0.102989,0.038086,0.074579,-0.055957,0.137611,0.002463,-0.029571,0.059697
0,gaussian,-0.013700,-0.037875,-0.014593,-0.000135,-0.030716,0.010478,-0.017466,-0.026689,-0.009432,0.022835,0.003107,-0.022116,-0.012811,0.017935,-0.023684,0.017787,-0.008535,-0.013404,0.027487,0.038006,-0.010998,0.006639,-0.029074,0.001805,-0.041946,0.001817,-0.019923,-0.034217,0.033136,0.026131,0.021670,0.002663,-0.008010,-0.004140,-0.020876,0.011841,-0.006745,0.021366,0.011546,0.005810,0.011204,0.018558,0.052015,0.148981,0.332583,0.690616,1.217780,1.819521,2.356777,2.603068,2.425463,1.973565,1.363204,0.827990,0.394593,0.209273,0.052890,0.004166,0.019950,-0.005472,-0.017016,0.000477,-0.009468,0.003397,0.002627,0.015287,0.007313,0.032145,-0.022530,0.022789,0.029747,-0.026532,-0.004646,-0.019688,-0.011081,0.006926,-0.003644,0.005139,-0.012153,-0.003020,-0.013086,0.016358,0.006877,-0.005474,-0.012761,-0.001624,0.018920,0.017773,0.014585,-0.001436,0.042251,0.009516,-0.006981,0.005400,-0.004589,0.000487,-0.005455,0.012711,0.011146,0.016080,0.003381
0,gaussian,0.023597,0.002593,0.011119,-0.014665,0.003397,0.007488,-0.008215,-0.012962,-0.007218,-0.004426,0.003653,-0.022319,-0.004838,0.005579,-0.005886,0.014455,-0.015275,0.012256,-0.010137,-0.021838,0.008647,-0.000266,0.006233,0.033019,0.013490,-0.002026,0.006866,0.028436,-0.000519,-0.009320,0.002166,-0.019557,0.003269,-0.006217,-0.014608,0.004417,-0.012260,0.011054,-0.001970,0.014011,0.018762,0.042916,0.092704,0.248951,0.562372,1.087516,1.740833,2.452620,2.902146,2.969919,2.553855,1.867934,1.175942,0.617114,0.294078,0.109870,0.017927,0.007884,0.012344,-0.019841,0.008830,-0.008463,0.012017,-0.010267,-0.002660,0.002323,-0.014260,-0.003826,0.009341,0.014571,0.006750,0.013233,0.014697,-0.015067,-0.006318,0.004411,-0.000655,-0.000948,-0.004952,0.005130,-0.013476,-0.020961,0.025140,-0.006810,0.010309,0.011852,0.008888,-0.009747,-0.006008,-0.004444,0.020268,-0.013955,-0.007836,-0.012228,-0.010339,-0.018266,0.000399,0.004753,-0.000460,-0.010217,0.024231
